pair_id	replicate	accession	chrom1	bin1	chrom2	bin2	foreground	background	enrichment	status
Igf2r:Oas2	A	GSM9574808	chr17	25	chr5	241	3.7282626628875732	3.498493194580078	1.065676694373297	observed
Inppl1:Il18bp	A	GSM9574808	chr7	202	chr7	203	5017.4697265625	415.06031799316406	12.088531495427459	observed
Irgm1:Ifi47	A	GSM9574808	chr11	97	chr11	97				cis_below_500kb_bin_distance
Itpr1:Ccdc91	A	GSM9574808	chr6	216	chr6	294				unavailable_pixels
Jdp2:Rnaset2b	A	GSM9574808	chr12	171	chr17	14	21.370559692382812	7.734294652938843	2.7630909670945267	observed
Kansl1:Rilpl2	A	GSM9574808	chr11	208	chr5	249	15.53985595703125	9.818731546401978	1.5826744914648112	observed
Khsrp:Prmt1	A	GSM9574808	chr17	114	chr7	89	41.88184356689453	3.8378950357437134	10.91271209265331	observed
Kif16b:Taf4	A	GSM9574808	chr2	285	chr2	359				chromosome_edge
Kmt2e:Dmxl1	A	GSM9574808	chr5	47	chr18	99	4.308975696563721	2.968442678451538	1.4515947125552917	observed
Lamb3:Mul1	A	GSM9574808	chr1	385	chr4	276	5.220321178436279	3.1478129625320435	1.6583962390945706	observed
Lcp1:Itm2b	A	GSM9574808	chr14	150	chr14	147	1171.6494140625	388.44322204589844	3.016269425146664	observed
Lmf1:Srsf5	A	GSM9574808	chr17	51	chr12	161	20.926809310913086	8.048927068710327	2.599950171279931	observed
Lpxn:Sem1	A	GSM9574808	chr19	25	chr6	13	18.18712043762207	8.325586795806885	2.18448511602592	observed
Macf1:Capzb	A	GSM9574808	chr4	246	chr4	277	227.62648010253906	133.34060668945312	1.7071054778734833	observed
Malt1:Capg	A	GSM9574808	chr18	131	chr6	145	4.143825531005859	3.7880218029022217	1.0939286378528856	observed
Map2k1:Hif1a	A	GSM9574808	chr9	128	chr12	147	9.019070625305176	8.53633975982666	1.0565500998156518	observed
Map3k1:Gm47283	A	GSM9574808	chr13	223	chrY	181				chromosome_edge
Mapkapk2:Arhgef2	A	GSM9574808	chr1	262	chr3	177	48.11091995239258	3.9151296615600586	12.288461458827358	observed
Marchf7:Mrpl15	A	GSM9574808	chr2	120	chr1	9				unavailable_pixels
Mcub:Amy1	A	GSM9574808	chr3	259	chr3	226	113.25242614746094	109.27800369262695	1.0363698303458497	observed
Mef2a:Ftx	A	GSM9574808	chr7	134	chrX	205	1.482873558998108	1.4442610144615173	1.0267351566994882	observed
Mef2d:Blvrb	A	GSM9574808	chr3	176	chr7	54	15.80191707611084	5.89426326751709	2.6808977405529544	observed
Mertk:Aopep	A	GSM9574808	chr2	257	chr13	126	4.828564643859863	2.2186810970306396	2.176322072749503	observed
Mia3:St6galnac4	A	GSM9574808	chr1	366	chr2	64	9.850987434387207	13.942339897155762	0.7065519494612815	observed
Mob1b:Ndufa10	A	GSM9574808	chr5	177	chr1	184	3.7336926460266113	3.3036816120147705	1.130161160944803	observed
Ms4a6b:Nudt19	A	GSM9574808	chr19	23	chr7	70	3.817962169647217	5.683018445968628	0.6718194223627008	observed
Mtpn:Rab9	A	GSM9574808	chr6	71	chrX	330	1.6876885890960693	1.7735090255737305	0.9516098112610968	observed
Mx1:Wars	A	GSM9574808	chr16	194	chr12	217				chromosome_edge
Myo1e:Nbdy	A	GSM9574808	chr9	140	chrX	305	0.7290646433830261	1.6704201102256775	0.4364558585711279	observed
Napg:Garem1	A	GSM9574808	chr18	126	chr18	42	172.21243286132812	33.378732681274414	5.1593460574355445	observed
Nceh1:Siah2	A	GSM9574808	chr3	54	chr3	117	106.57465362548828	94.74374389648438	1.1248727276592552	observed
Ndor1:Cyhr1	A	GSM9574808	chr2	50	chr15	153	31.49997901916504	14.994536399841309	2.1007637835003963	observed
Nek7:Ube2d3	A	GSM9574808	chr1	277	chr3	270	6.483041763305664	5.6742517948150635	1.1425368485109606	observed
Notch2:Rnf115	A	GSM9574808	chr3	195	chr3	193	1378.1702880859375	286.864013671875	4.8042634223975424	observed
Npc1:Ttc39c	A	GSM9574808	chr18	24	chr18	25	5753.8671875	883.5244750976562	6.512402711723434	observed
Nsd1:Tipin	A	GSM9574808	chr13	110	chr9	128	31.871780395507812	7.611808776855469	4.187149379319331	observed
Oas3:Trim34a	A	GSM9574808	chr5	241	chr7	207	4.811032772064209	4.298960208892822	1.1191154461286044	observed
Osbpl8:Cpne2	A	GSM9574808	chr10	222	chr8	190	5.79571008682251	3.564335584640503	1.626028175292328	observed
Osbpl8:Znhit6	A	GSM9574808	chr10	222	chr3	290	4.506295680999756	4.282354116439819	1.0522940323174659	observed
Oxr1:Wdr70	A	GSM9574808	chr15	82	chr15	15	116.71980285644531	111.34127044677734	1.0483067274882496	observed
P2rx4:2900089D17Rik	A	GSM9574808	chr5	245	chr5	288	81.6492691040039	99.19977188110352	0.8230792022572908	observed
Pag1:Ranbp9	A	GSM9574808	chr3	19	chr13	87	8.574374198913574	2.3554868698120117	3.6401706622961916	observed
Papola:Gdap2	A	GSM9574808	chr12	211	chr3	200	1.9239155054092407	2.9311957359313965	0.6563585917601339	observed
Pcca:Lgals3	A	GSM9574808	chr14	245	chr14	95	74.12506866455078	75.22712326049805	0.9853503025480445	observed
Pea15a:Mtmr14	A	GSM9574808	chr1	344	chr6	226	8.526006698608398	3.061568021774292	2.7848496711391904	observed
Piezo1:Isca2	A	GSM9574808	chr8	246	chr12	169	38.36936569213867	16.046323776245117	2.3911623763282437	observed
Pigu:Dynlrb1	A	GSM9574808	chr2	310	chr2	310				cis_below_500kb_bin_distance
Pik3r5:Spop	A	GSM9574808	chr11	136	chr11	190	192.57191467285156	99.85441207885742	1.9285268488764713	observed
Pip4p2:Slc44a1	A	GSM9574808	chr4	29	chr4	107	58.177154541015625	83.28574752807617	0.6985247328350355	observed
Plekhm2:4930455G09Rik	A	GSM9574808	chr4	282	chr4	283	3432.626953125	567.2068481445312	6.051808020925595	observed
Plxna1:Rpap1	A	GSM9574808	chr6	178	chr2	239	6.974043846130371	6.87620210647583	1.0142290377943366	observed
Polrmt:Ppp2r2a	A	GSM9574808	chr10	159	chr14	134	5.260248184204102	5.376194953918457	0.9784333026037593	observed
Ppm1b:Gbp5	A	GSM9574808	chr17	170	chr3	284	7.663492202758789	5.889031887054443	1.3013161330651055	observed
Prkn:Tnfrsf21	A	GSM9574808	chr17	22	chr17	86	122.98944091796875	156.2573471069336	0.7870954114804074	observed
Psap:Tspan3	A	GSM9574808	chr10	120	chr9	112	17.286657333374023	8.533141136169434	2.025825784141909	observed
Pstpip1:Lix1l	A	GSM9574808	chr9	111	chr3	193	16.24000358581543	5.417162179946899	2.997880263938234	observed
Ptprj:1110051M20Rik	A	GSM9574808	chr2	180	chr2	182	555.2964477539062	252.25957489013672	2.201289873717369	observed
Rab11a:Cul1	A	GSM9574808	chr9	129	chr6	95	14.92198657989502	7.409355640411377	2.0139384993897433	observed
Rab8b:Ythdf3	A	GSM9574808	chr9	133	chr3	32	7.710850238800049	3.4991263151168823	2.203650152750339	observed
Rasa1:Ahnak	A	GSM9574808	chr13	170	chr19	18	3.8158373832702637	3.7089496850967407	1.0288188590433076	observed
Rb1:Itm2b	A	GSM9574808	chr14	146	chr14	147	4365.17333984375	471.12376403808594	9.265449279036721	observed
Rhbdd1:Mrps9	A	GSM9574808	chr1	164	chr1	85	159.30972290039062	122.94157028198242	1.2958165617617632	observed
Rsu1:Mllt10	A	GSM9574808	chr2	26	chr2	36	290.00201416015625	354.70359802246094	0.8175897165322592	observed
Rufy3:Grsf1	A	GSM9574808	chr5	177	chr5	177				cis_below_500kb_bin_distance
Sbds:Guf1	A	GSM9574808	chr5	260	chr5	139	52.2337760925293	82.15635681152344	0.6357849607713236	observed
Sema4d:Aldoa	A	GSM9574808	chr13	103	chr7	252	10.742633819580078	3.745506763458252	2.8681389456793642	observed
Sf3b1:Fpr2	A	GSM9574808	chr1	110	chr17	36	5.641394138336182	4.357377052307129	1.29467660719175	observed
Sh3bp5:Dnajc15	A	GSM9574808	chr14	62	chr14	156	141.84434509277344	109.16338729858398	1.2993765455884985	observed
Slc16a10:Rpf2	A	GSM9574808	chr10	80	chr10	80				cis_below_500kb_bin_distance
Slc17a5:Ifi204	A	GSM9574808	chr9	156	chr1	347	9.436397552490234	4.2693071365356445	2.2102878173687586	observed
Slc25a39:Nup88	A	GSM9574808	chr11	204	chr11	141	136.8647003173828	124.1874008178711	1.102082010059167	observed
Slc9a7:Amn1	A	GSM9574808	chrX	40	chr6	298				chromosome_edge
Smad3:Pnrc1	A	GSM9574808	chr9	127	chr4	66	4.804895877838135	2.7200628519058228	1.7664650191709965	observed
Snapc3:N4bp2l2	A	GSM9574808	chr4	166	chr5	301				chromosome_edge
Snx5:Ctsc	A	GSM9574808	chr2	288	chr7	175	5.992816925048828	3.869205117225647	1.5488496328015517	observed
Sorl1:Mthfs	A	GSM9574808	chr9	83	chr9	178	81.67442321777344	75.32241821289062	1.0843308692895328	observed
Ssh1:Acadm	A	GSM9574808	chr5	228	chr3	307	2.4920883178710938	2.377609372138977	1.0481487611352776	observed
St3gal1:Rab5c	A	GSM9574808	chr15	134	chr11	201	14.446246147155762	3.3759286403656006	4.279191797606032	observed
St8sia4:Fam174a	A	GSM9574808	chr1	191	chr1	190	5447.94287109375	511.03016662597656	10.660706993215733	observed
Strn:Fez2	A	GSM9574808	chr17	158	chr17	157	1696.9224853515625	302.62635803222656	5.607318861402211	observed
Sympk:Tyrobp	A	GSM9574808	chr7	37	chr7	60	373.7771301269531	173.54248046875	2.1538076966363264	observed
Tbc1d23:Sirt5	A	GSM9574808	chr16	114	chr13	87	2.659299612045288	2.998482584953308	0.8868817932743466	observed
Tbk1:Erp27	A	GSM9574808	chr10	242	chr6	273	9.511669158935547	6.428088903427124	1.479704046075719	observed
Tcirg1:Sart1	A	GSM9574808	chr19	7	chr19	10				unavailable_pixels
Tec:Clec4a1	A	GSM9574808	chr5	145	chr6	245	6.835052490234375	2.5932427644729614	2.6357164025958437	observed
Tep1:Slc4a2	A	GSM9574808	chr14	102	chr5	49	4.561161518096924	3.951364278793335	1.15432574581299	observed
Tiam1:Hcls1	A	GSM9574808	chr16	179	chr16	73	114.87112426757812	89.60762023925781	1.2819347725211898	observed
Tmbim6:Rmc1	A	GSM9574808	chr15	198	chr18	24	9.366397857666016	6.165919303894043	1.519059429102605	observed
Tmem134:Gpnmb	A	GSM9574808	chr19	8	chr6	98				unavailable_pixels
Tmem38b:Uty	A	GSM9574808	chr4	107	chrY	2				chromosome_edge
Tmx1:2700049A03Rik	A	GSM9574808	chr12	141	chr12	142	2833.09130859375	451.8464660644531	6.270030909547109	observed
Tnfrsf1b:Dhrs3	A	GSM9574808	chr4	289	chr4	289				cis_below_500kb_bin_distance
Tns3:Rab33b	A	GSM9574808	chr11	17	chr3	102	9.577455520629883	4.964641571044922	1.9291333288767691	observed
Tpm3:Ubr5	A	GSM9574808	chr3	179	chr15	75	6.010353088378906	3.281169056892395	1.8317718423418663	observed
Trim14:Uqcrh	A	GSM9574808	chr4	93	chr4	231	89.48356628417969	70.32402038574219	1.2724466802856738	observed
Trim25:Il27	A	GSM9574808	chr11	177	chr7	252	7.007271766662598	3.4931780099868774	2.005987598292742	observed
Trmt1:Ing1	A	GSM9574808	chr8	170	chr8	23	110.21080780029297	91.04534530639648	1.2105045835061488	observed
Twf2:Tap1	A	GSM9574808	chr9	212	chr17	68	11.888547897338867	9.449626445770264	1.2580971285547786	observed
Tyrobp:B2m	A	GSM9574808	chr7	60	chr2	243	9.094922065734863	3.0043106079101562	3.0272908672587047	observed
Ubap2:Dcaf12	A	GSM9574808	chr4	82	chr4	82				cis_below_500kb_bin_distance
Ubl3:Laptm4a	A	GSM9574808	chr5	296	chr12	17	4.65861701965332	3.6355772018432617	1.2813968074426725	observed
Uhrf1bp1l:1810058I24Rik	A	GSM9574808	chr10	179	chr6	70	3.76745343208313	3.5323292016983032	1.0665635100691582	observed
Uvrag:Gm47754	A	GSM9574808	chr7	197	chr13	75	14.921354293823242	5.702847003936768	2.616474593044981	observed
Vegfb:Ppp1ca	A	GSM9574808	chr19	13	chr19	8				unavailable_pixels
Vps13b:Cpq	A	GSM9574808	chr15	70	chr15	67	802.9207153320312	530.4690551757812	1.513605190534569	observed
Vps8:2510009E07Rik	A	GSM9574808	chr16	42	chr16	42				cis_below_500kb_bin_distance
Vti1a:Trir	A	GSM9574808	chr19	110	chr8	171	6.067627429962158	6.331422567367554	0.9583355660440344	observed
Vti1b:Lyz2	A	GSM9574808	chr12	158	chr10	234	9.646356582641602	5.713209390640259	1.688430429041315	observed
Wdr91:Ier3ip1	A	GSM9574808	chr6	69	chr18	154	4.818653106689453	5.050579786300659	0.9540791969586757	observed
Wtap:Tcp1	A	GSM9574808	chr17	26	chr17	26				cis_below_500kb_bin_distance
Ykt6:Map3k20	A	GSM9574808	chr11	11	chr2	144	12.783699989318848	5.447084426879883	2.346888534760864	observed
Zc3h7a:Ppp4r1	A	GSM9574808	chr16	21	chr17	132	3.740939140319824	6.018866062164307	0.6215355353786741	observed
Zeb2:Tpst2	A	GSM9574808	chr2	90	chr5	224	3.2604167461395264	1.9827226996421814	1.6444138894097133	observed
Zfyve27:Prpf4b	A	GSM9574808	chr19	84	chr13	70	11.489325523376465	9.290475845336914	1.2366778316466105	observed
Acod1:Gm34643	A	GSM9574808	chr14	206	chr14	206				cis_below_500kb_bin_distance
Clcc1:Sars	A	GSM9574808	chr3	217	chr3	216	4518.88671875	398.16064453125	11.349405775827076	observed
Ctsb:Clec2d	A	GSM9574808	chr14	126	chr6	258	4.484517574310303	4.611710548400879	0.9724195669360297	observed
Klf6:Mitf	A	GSM9574808	chr13	11	chr6	195	9.30226993560791	2.7547719478607178	3.376784035728186	observed
Laptm4a:Nrp2	A	GSM9574808	chr12	17	chr1	125	4.829700946807861	1.956965684890747	2.4679538246872696	observed
Mrc1:Rsu1	A	GSM9574808	chr2	28	chr2	26	2050.05908203125	673.8253784179688	3.0424189229032184	observed
Mrpl4:Slc29a1	A	GSM9574808	chr9	41	chr17	91	11.513028144836426	4.567870616912842	2.5204365688924466	observed
Mrpl40:Sh3bgrl3	A	GSM9574808	chr16	37	chr4	267	4.990304470062256	13.559779167175293	0.3680225473098034	observed
Mrs2:Mrps28	A	GSM9574808	chr13	50	chr3	17	5.71077299118042	6.4391844272613525	0.886878308222221	observed
Ms4a6d:Lair1	A	GSM9574808	chr19	23	chr7	8				unavailable_pixels
Ms4a7:Nsf	A	GSM9574808	chr19	22	chr11	207	30.700286865234375	13.744186401367188	2.2336925568893986	observed
Msrb1:Mir155hg	A	GSM9574808	chr17	49	chr16	169	5.0895562171936035	3.06048321723938	1.6629910559628849	observed
Mt1:Paip2b	A	GSM9574808	chr8	189	chr6	167	4.003103256225586	3.6552770137786865	1.0951572866121382	observed
Mx2:Slc30a7	A	GSM9574808	chr16	194	chr3	231				chromosome_edge
Myo5a:Pcid2	A	GSM9574808	chr9	150	chr8	26	4.3119049072265625	4.172545433044434	1.0333991508105516	observed
Naglu:Arhgap9	A	GSM9574808	chr11	201	chr10	254	22.60734748840332	3.6761722564697266	6.149697541679789	observed
Ncaph2:Stx5a	A	GSM9574808	chr15	178	chr19	17	16.49619483947754	3.3342312574386597	4.947525701066649	observed
Nceh1:Atp6v1h	A	GSM9574808	chr3	54	chr1	10				unavailable_pixels
Ncoa6:Armc7	A	GSM9574808	chr2	310	chr11	230	28.546714782714844	15.824591636657715	1.803946379038704	observed
Ncstn:Setdb1	A	GSM9574808	chr1	343	chr3	190	38.126976013183594	4.1800453662872314	9.121187133681387	observed
Nf1:Arf6	A	GSM9574808	chr11	158	chr12	138	5.8632307052612305	4.002227067947388	1.4649920171241786	observed
Nfkb1:Cisd2	A	GSM9574808	chr3	270	chr3	270				cis_below_500kb_bin_distance
Nfkb1:Zranb2	A	GSM9574808	chr3	270	chr3	314	200.8172607421875	200.38394927978516	1.0021624060408019	observed
Niban2:Ptges2	A	GSM9574808	chr2	65	chr2	64	4679.28515625	697.6071472167969	6.7076221551322615	observed
Nrp1:Spred1	A	GSM9574808	chr8	258	chr2	233				chromosome_edge
Nsdhl:Ahnak	A	GSM9574808	chrX	143	chr19	18	1.756028413772583	3.9093035459518433	0.449192136944951	observed
Nup153:Cd74	A	GSM9574808	chr13	93	chr18	121	9.042930603027344	3.7892719507217407	2.386455952654689	observed
Oas2:Rplp0	A	GSM9574808	chr5	241	chr5	231	379.3021240234375	210.01602935791016	1.8060627333213186	observed
Odf2l:Gtf2b	A	GSM9574808	chr3	289	chr3	284	672.388916015625	376.8831024169922	1.784078170932902	observed
Os9:Ube2d3	A	GSM9574808	chr10	253	chr3	270	8.026518821716309	8.549895763397217	0.9387855763199445	observed
Osbpl8:Mcl1	A	GSM9574808	chr10	222	chr3	191	8.662738800048828	1.9824504256248474	4.369712699029245	observed
Oxr1:Eif3h	A	GSM9574808	chr15	83	chr15	103	137.58522033691406	133.5719757080078	1.0300455586408284	observed
Oxr1:Tomm20	A	GSM9574808	chr15	82	chr8	255	4.2208452224731445	6.172781705856323	0.6837833287492879	observed
P4hb:Oas1a	A	GSM9574808	chr11	240	chr5	242				chromosome_edge
Parp12:Os9	A	GSM9574808	chr6	78	chr10	253	7.118672847747803	4.075897932052612	1.746528732176288	observed
Parp8:Usp25	A	GSM9574808	chr13	234	chr16	153	10.434046745300293	8.136526107788086	1.2823711995851739	observed
Pcbp2:F630028O10Rik	A	GSM9574808	chr15	204	chrX	190				chromosome_edge
Pcmt1:Gcn1	A	GSM9574808	chr10	15	chr5	231	4.708545684814453	2.3505431413650513	2.003173480185528	observed
Pdhx:Nsun2	A	GSM9574808	chr2	205	chr13	139	2.0313596725463867	2.183739423751831	0.9302207261781974	observed
Pdia3:Ubac1	A	GSM9574808	chr2	242	chr2	51	93.69183349609375	44.230194091796875	2.118277692872938	observed
Pdxk:Lyz2	A	GSM9574808	chr10	156	chr10	234	196.1479034423828	102.16058349609375	1.9199959194622533	observed
Pfkfb4:Anxa2	A	GSM9574808	chr9	217	chr9	138	93.2314224243164	122.43064498901367	0.761503971760359	observed
Pgap2:Rhog	A	GSM9574808	chr7	203	chr7	203				cis_below_500kb_bin_distance
Pik3r5:Rspry1	A	GSM9574808	chr11	136	chr8	190	12.90649127960205	3.6476110219955444	3.5383409036145346	observed
Plaa:Oma1	A	GSM9574808	chr4	188	chr4	206	170.27899169921875	140.2512435913086	1.2140996923735725	observed
Plek:Pgk1	A	GSM9574808	chr11	33	chrX	210	1.8028230667114258	1.4837473034858704	1.21504724050782	observed
Plekha2:Rftn1	A	GSM9574808	chr8	51	chr17	100	7.512288570404053	5.392914772033691	1.3929922663270897	observed
Pltp:Prdx1	A	GSM9574808	chr2	329	chr4	233	20.35284996032715	5.541975259780884	3.6724902234824937	observed
Pnkp:Tyrobp	A	GSM9574808	chr7	89	chr7	60	357.122314453125	148.35377502441406	2.40723442591437	observed
Polrmt:Rplp2	A	GSM9574808	chr10	159	chr7	282	26.24452018737793	7.606448411941528	3.450298847248617	observed
Pot1b:Cd37	A	GSM9574808	chr17	111	chr7	89	2.0022549629211426	5.711511850357056	0.3505647918415807	observed
Pphln1:Phf20l1	A	GSM9574808	chr15	186	chr15	132	199.45912170410156	158.6707000732422	1.2570633495158936	observed
Ppm1h:Idnk	A	GSM9574808	chr10	245	chr13	116	2.7904140949249268	3.143404006958008	0.8877045676433164	observed
Ppp3ca:Gpr146	A	GSM9574808	chr3	273	chr5	278	3.6471376419067383	5.5659050941467285	0.655264072997252	observed
Ppp3cb:Pirb	A	GSM9574808	chr14	41	chr7	7				unavailable_pixels
Prcc:Pmvk	A	GSM9574808	chr3	175	chr3	178	941.3268432617188	229.68341827392578	4.0983665705422	observed
Prmt9:Arhgap10	A	GSM9574808	chr8	156	chr8	156				cis_below_500kb_bin_distance
Prrc2a:Lilr4b	A	GSM9574808	chr17	70	chr10	102	7.734989166259766	3.426318049430847	2.257522230764491	observed
Psap:Lgals3	A	GSM9574808	chr10	120	chr14	95	5.359046936035156	2.842325806617737	1.8854442807217182	observed
Psmb1:Nmt2	A	GSM9574808	chr17	31	chr2	6				unavailable_pixels
Psmc3:Rnf38	A	GSM9574808	chr2	181	chr4	88				unavailable_pixels
Pspc1:9430038I01Rik	A	GSM9574808	chr14	113	chr7	273	2.3293349742889404	4.255858898162842	0.5473242957595379	observed
Pspc1:Micu2	A	GSM9574808	chr14	114	chr14	116	953.5861206054688	388.1584167480469	2.4566931424404492	observed
Ptafr:Oas1g	A	GSM9574808	chr4	264	chr5	242	41.37060546875	12.538437366485596	3.2995025025471563	observed
Ptbp3:Dtnbp1	A	GSM9574808	chr4	119	chr13	90	6.882984161376953	5.0689661502838135	1.3578674540944748	observed
Pten:Pik3ap1	A	GSM9574808	chr19	65	chr19	82	172.1806182861328	187.1806640625	0.9198632729961966	observed
Ptma:Cox17	A	GSM9574808	chr1	172	chr16	76	9.054853439331055	3.1696194410324097	2.856763598213451	observed
Pxk:Elf1	A	GSM9574808	chr14	28	chr14	159	105.321533203125	53.45523452758789	1.9702753927451064	observed
Rab14:Gba	A	GSM9574808	chr2	70	chr3	178	27.421907424926758	5.912259578704834	4.638143346022355	observed
Rab21:Wdr37	A	GSM9574808	chr10	230	chr13	17	5.051344394683838	4.139370679855347	1.2203169963170248	observed
Ralb:Lypla1	A	GSM9574808	chr1	238	chr1	9				unavailable_pixels
Rassf3:Slfn2	A	GSM9574808	chr10	242	chr11	165	7.355192184448242	4.2546775341033936	1.7287308204893683	observed
Rbks:Fam193a	A	GSM9574808	chr5	63	chr5	69	836.5958251953125	418.0782775878906	2.0010506884549604	observed
Rbl1:Hnrnpdl	A	GSM9574808	chr2	314	chr5	200	6.809203147888184	4.408919334411621	1.5444154522724751	observed
Reep5:Ctnnbl1	A	GSM9574808	chr18	69	chr2	315	13.67352294921875	4.394171714782715	3.1117406957991136	observed
Reps1:Arhgap18	A	GSM9574808	chr10	35	chr10	53	100.366943359375	96.40913009643555	1.041052266097418	observed
Rftn1:Tgif1	A	GSM9574808	chr17	100	chr17	142	179.04495239257812	135.57987213134766	1.3205865264360346	observed
Rgs1:Zfp36	A	GSM9574808	chr1	288	chr7	56	3.487159490585327	1.292712390422821	2.697552461336543	observed
Rmdn1:Kras	A	GSM9574808	chr4	39	chr6	290	3.970177412033081	3.107825994491577	1.277477380995579	observed
Rnaseh2b:Cd84	A	GSM9574808	chr14	125	chr1	343	14.737926483154297	5.009877443313599	2.9417738557305784	observed
Rnf130:Dynll2	A	GSM9574808	chr11	99	chr11	175	185.7938690185547	89.60444259643555	2.073489479258761	observed
Rnf41:Rbms2	A	GSM9574808	chr10	256	chr10	255				unavailable_pixels
Rplp2:Il1a	A	GSM9574808	chr7	282	chr2	258	23.245885848999023	9.063449382781982	2.564794579551545	observed
Rsrp1:Tor1aip2	A	GSM9574808	chr4	269	chr1	311	13.312936782836914	6.756609201431274	1.970357672901489	observed
Rtraf:Psmb2	A	GSM9574808	chr14	39	chr4	253	4.556081295013428	2.32073712348938	1.9632043840290976	observed
Runx1:Ubac2	A	GSM9574808	chr16	185	chr14	244	5.986099720001221	5.218216419219971	1.1471543606265442	observed
Samd8:Thap1	A	GSM9574808	chr14	43	chr8	53	10.884175300598145	3.18386447429657	3.418542274166004	observed
Sbno1:Rhog	A	GSM9574808	chr5	249	chr7	203	15.683146476745605	4.275466084480286	3.668172350536142	observed
Scarf1:Gm12185	A	GSM9574808	chr11	150	chr11	97	43.7161865234375	56.92445755004883	0.7679684340426359	observed
Scd2:Wdr26	A	GSM9574808	chr19	88	chr1	362	18.430862426757812	8.10396671295166	2.274301348906312	observed
Scpep1:Gm9774	A	GSM9574808	chr11	177	chr3	184	2.6687610149383545	3.9741811752319336	0.6715247486880377	observed
Sdc3:H2-D1	A	GSM9574808	chr4	261	chr17	70	13.265603065490723	14.080671310424805	0.9421143902186939	observed
Sdf2:Rab8a	A	GSM9574808	chr11	156	chr8	145	21.230308532714844	4.9417643547058105	4.296098925174005	observed
Sec22b:Rnf13	A	GSM9574808	chr3	195	chr3	115	128.30662536621094	65.43831253051758	1.9607263757966606	observed
Sh3bgrl:Basp1	A	GSM9574808	chrX	216	chr15	50	2.2060935497283936	1.7114200592041016	1.2890427092191152	observed
Sh3bp2:Tnip2	A	GSM9574808	chr5	69	chr5	69				cis_below_500kb_bin_distance
Slc16a10:Rpf2	A	GSM9574808	chr10	79	chr10	80	4152.61572265625	728.334716796875	5.701521054658681	observed
Slc16a10:Tpd52	A	GSM9574808	chr10	80	chr3	18	8.107380867004395	4.25921630859375	1.9034912245819182	observed
Slc28a2:Eml4	A	GSM9574808	chr2	244	chr17	167	5.723810195922852	5.457108020782471	1.0488724383180048	observed
Slc2a6:Bst2	A	GSM9574808	chr2	53	chr8	143	39.428184509277344	13.184020042419434	2.9906041087936464	observed
Slc37a3:Parp12	A	GSM9574808	chr6	78	chr6	78				cis_below_500kb_bin_distance
Slc4a7:Psmd1	A	GSM9574808	chr14	15	chr1	172	2.1915206909179688	2.5744742155075073	0.8512498115992796	observed
Slc7a2:Mtus1	A	GSM9574808	chr8	82	chr8	83	3281.0693359375	823.4448852539062	3.984564595268321	observed
Slc7a8:Gch1	A	GSM9574808	chr14	109	chr14	94	215.9811248779297	177.3183135986328	1.2180418395293997	observed
Smg1:Picalm	A	GSM9574808	chr7	235	chr7	179	145.08018493652344	151.99534606933594	0.9545041258719987	observed
Smu1:Chmp5	A	GSM9574808	chr4	81	chr4	81				cis_below_500kb_bin_distance
Snd1:Mkln1	A	GSM9574808	chr6	56	chr6	62	356.7327575683594	197.64766693115234	1.8048923273788098	observed
Snrpd3:Ankrd40	A	GSM9574808	chr10	150	chr11	188	6.851590633392334	3.6619523763656616	1.8710212283514889	observed
Sod2:Hk3	A	GSM9574808	chr17	26	chr13	110	8.376007080078125	5.0071961879730225	1.6727938681924985	observed
Sp1:Nudt9	A	GSM9574808	chr15	204	chr5	208				chromosome_edge
Sp100:A630001G21Rik	A	GSM9574808	chr1	171	chr1	171				cis_below_500kb_bin_distance
Spaca6:4933404O12Rik	A	GSM9574808	chr17	36	chr5	273	2.2471323013305664	2.1032105684280396	1.0684295405619302	observed
Spast:Memo1	A	GSM9574808	chr17	149	chr17	149				cis_below_500kb_bin_distance
Spg11:Eif2s2	A	GSM9574808	chr2	243	chr2	309	180.50611877441406	118.67922592163086	1.5209580056884617	observed
Spg21:Acadm	A	GSM9574808	chr9	130	chr3	307	2.7371602058410645	2.821843981742859	0.9699899156545533	observed
Spi1:Lgmn	A	GSM9574808	chr2	181	chr12	204	9.351343154907227	3.4793471097946167	2.6876718130773765	observed
Sptlc2:Azi2	A	GSM9574808	chr12	174	chr9	235	3.8258795738220215	4.851899147033691	0.7885323783288142	observed
Sptlc2:Ylpm1	A	GSM9574808	chr12	174	chr12	170	564.31103515625	285.73370361328125	1.9749543999191705	observed
Srd5a1:Ndufs6	A	GSM9574808	chr13	139	chr13	146	465.2706298828125	202.76268005371094	2.294656145596243	observed
Srek1:Tcp1	A	GSM9574808	chr13	207	chr17	26	3.0942962169647217	4.1414477825164795	0.7471532612405717	observed
St18:Nrf1	A	GSM9574808	chr1	13	chr6	60	3.4033515453338623	5.152686357498169	0.6605004281662358	observed
Stambpl1:Sgms1	A	GSM9574808	chr19	68	chr19	64	946.92822265625	651.7258605957031	1.452954808008877	observed
Stimate:Tkt	A	GSM9574808	chr14	61	chr14	60	4698.23828125	507.8365173339844	9.25147782974447	observed
Stk10:C2cd2	A	GSM9574808	chr11	64	chr16	195				chromosome_edge
Strn3:Fam180a	A	GSM9574808	chr12	103	chr6	70	7.932149887084961	3.6821478605270386	2.1542181866508763	observed
